workId,state,state_hi,district,district_hi,location,location_hi,category,category_hi,estimated_cost,status,status_hi,recommended_date,recommended_year,house,lsTerm,expected_beneficiaries,hasPayments,totalPaid,paymentCount,work_description,work_description_hi,mp_id,mp_name,mp_house,mp_constituency
236460,Andhra Pradesh,Andhra Pradesh,GUNTUR,GUNTUR,GUNTUR(DISTRICT COLLECTOR GUNTUR_IDA),GUNTUR(DISTRICT COLLECTOR GUNTUR_IDA),Normal/Others,Normal/Others,1500000,Recommended,Recommended,2025-09-23T00:00:00.000Z,2025,Lok Sabha,18,0,True,1272811,2,Construction of burial ground compound wall in Kopalle (GP) Tenali (M),Construction of burial ground compound wall in Kopalle (GP) Tenali (M),,Dr Chandra Sekhar Pemmasani,,GUNTUR
157138,Andhra Pradesh,Andhra Pradesh,HINDUPUR,HINDUPUR,Sri Sathya Sai(DISTRICT COLLECTOR SRI SATHYA SAI_IDA),Sri Sathya Sai(DISTRICT COLLECTOR SRI SATHYA SAI_IDA),Normal/Others,Normal/Others,8000000,Recommended,Recommended,2024-12-06T00:00:00.000Z,2024,Lok Sabha,18,0,True,5892449,2,construction of community hall at Survey No. 294-2 of Parigi village,construction of community hall at Survey No. 294-2 of Parigi village,,B K PARTHASARATHI,,HINDUPUR
236639,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2025-09-22T00:00:00.000Z,2025,Lok Sabha,18,0,True,495522,1,Construction of CC Road from Ambedkar Statue to Damu Site in Thukivakam GP of Renigunta Mandal.,Construction of CC Road from Ambedkar Statue to Damu Site in Thukivakam GP of Renigunta Mandal.,,Maddila Gurumoorthy,,TIRUPATI
178911,Andhra Pradesh,Andhra Pradesh,RAJAHMUNDRY,RAJAHMUNDRY,"EAST GODAVARI(DISTRICT COLLECTOR, EAST GODAVARI)","EAST GODAVARI(DISTRICT COLLECTOR, EAST GODAVARI)",Normal/Others,Normal/Others,5000000,Recommended,Recommended,2025-03-12T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Construction of a Multipurpose Activity Centre in the SC Locality near Ambedkar Statue in Dharnikota of Anaparthi Vilalge,Construction of a Multipurpose Activity Centre in the SC Locality near Ambedkar Statue in Dharnikota of Anaparthi Vilalge,,Daggubati Purandeshwari,,RAJAHMUNDRY
236642,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Repair and Renovation,Repair and Renovation,1000000,Recommended,Recommended,2025-09-22T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Maintenance and special repairs to HOD Quarters-2 converted into AP Hamsa Building (Andhra Pradesh Helath Administration Medical Services Association) in the campus of SV Medical College Tirupati.,Maintenance and special repairs to HOD Quarters-2 converted into AP Hamsa Building (Andhra Pradesh Helath Administration Medical Services Association) in the campus of SV Medical College Tirupati.,,Maddila Gurumoorthy,,TIRUPATI
175559,Andaman And Nicobar Islands,Andaman And Nicobar Islands,ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS(Implementing District Authority(SA)),SOUTH ANDAMANS(Implementing District Authority(SA)),Normal/Others,Normal/Others,976436,Recommended,Recommended,2025-02-14T00:00:00.000Z,2025,Lok Sabha,18,0,True,730885,1,"Extension of Multipurpse Hall at Nayagaon near Juvenile Home, Port Blair","Extension of Multipurpse Hall at Nayagaon near Juvenile Home, Port Blair",,BISHNU PADA RAY,,ANDAMAN AND NICOBAR ISLANDS
236648,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2025-09-22T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Construction of CC Road from Meena House to Kuppaiah House at Balaji Nagar of Elamandyam GP in Renigunta Mandal.,Construction of CC Road from Meena House to Kuppaiah House at Balaji Nagar of Elamandyam GP in Renigunta Mandal.,,Maddila Gurumoorthy,,TIRUPATI
179124,Andhra Pradesh,Andhra Pradesh,RAJAHMUNDRY,RAJAHMUNDRY,"EAST GODAVARI(DISTRICT COLLECTOR, EAST GODAVARI)","EAST GODAVARI(DISTRICT COLLECTOR, EAST GODAVARI)",Normal/Others,Normal/Others,8000000,Recommended,Recommended,2025-03-12T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Construction of additional infrastructure at Phule Ambedkar Bhavan in the Municipal Corporation of Rajamahendravaram,Construction of additional infrastructure at Phule Ambedkar Bhavan in the Municipal Corporation of Rajamahendravaram,,Daggubati Purandeshwari,,RAJAHMUNDRY
236650,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Normal/Others,Normal/Others,180000,Recommended,Recommended,2025-09-22T00:00:00.000Z,2025,Lok Sabha,18,0,True,176201,1,Providing  street lights and fixtures in Kotamangapuram in KVB Puram Mandal.,Providing  street lights and fixtures in Kotamangapuram in KVB Puram Mandal.,,Maddila Gurumoorthy,,TIRUPATI
157510,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,ANANTAPUR,Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Normal/Others,Normal/Others,1000000,Recommended,Recommended,2024-12-09T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,Construction of SC Community Hall in Kothapalli village of Kambadur Mandal,Construction of SC Community Hall in Kothapalli village of Kambadur Mandal,,AMBICA G LAKSHMINARAYANA VALMIKI,,ANANTAPUR
237578,Andhra Pradesh,Andhra Pradesh,VIZIANAGARAM,VIZIANAGARAM,VIZIANAGARAM(DISTRICT COLLECTOR VIZIANAGARAM_IDA),VIZIANAGARAM(DISTRICT COLLECTOR VIZIANAGARAM_IDA),Normal/Others,Normal/Others,519562,Recommended,Recommended,2025-09-25T00:00:00.000Z,2025,Lok Sabha,18,0,True,519562,1,Estimate for E.S to 1 KW load to Kalyanapu Narayana Rao at Mudduru,Estimate for E.S to 1 KW load to Kalyanapu Narayana Rao at Mudduru,,Appalanaidu Kalisetti,,VIZIANAGARAM
180022,Andhra Pradesh,Andhra Pradesh,RAJAHMUNDRY,RAJAHMUNDRY,"EAST GODAVARI(DISTRICT COLLECTOR, EAST GODAVARI)","EAST GODAVARI(DISTRICT COLLECTOR, EAST GODAVARI)",Trust and Society,Trust and Society,5000000,Recommended,Recommended,2025-03-12T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Hospital building in Sri Vivekananda Maharogi Arogya Kendram at Bommuru Village,Hospital building in Sri Vivekananda Maharogi Arogya Kendram at Bommuru Village,,Daggubati Purandeshwari,,RAJAHMUNDRY
237584,Andhra Pradesh,Andhra Pradesh,VIZIANAGARAM,VIZIANAGARAM,VIZIANAGARAM(DISTRICT COLLECTOR VIZIANAGARAM_IDA),VIZIANAGARAM(DISTRICT COLLECTOR VIZIANAGARAM_IDA),Normal/Others,Normal/Others,271041,Recommended,Recommended,2025-09-25T00:00:00.000Z,2025,Lok Sabha,18,0,True,271041,1,"E.s for 2 No non domestic services in F.o Raithu Barosa Kendram and Welness Center at Porali, Dattirajeru section","E.s for 2 No non domestic services in F.o Raithu Barosa Kendram and Welness Center at Porali, Dattirajeru section",,Appalanaidu Kalisetti,,VIZIANAGARAM
1977,Andhra Pradesh,Andhra Pradesh,ARAKU,ARAKU,Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA),Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA),Normal/Others,Normal/Others,300000,Recommended,Recommended,2026-04-01T00:00:00.000Z,2026,Lok Sabha,18,0,False,0,0,Construction of CC drain from Paravathuru Raghu House to Thalari Baskar House in Dhampuru GP of Vidavluru Mandal SPSR Nellore district,Construction of CC drain from Paravathuru Raghu House to Thalari Baskar House in Dhampuru GP of Vidavluru Mandal SPSR Nellore district,,Gumma Thanuja Rani,,ARAKU
238232,Andhra Pradesh,Andhra Pradesh,HINDUPUR,HINDUPUR,Sri Sathya Sai(DISTRICT COLLECTOR SRI SATHYA SAI_IDA),Sri Sathya Sai(DISTRICT COLLECTOR SRI SATHYA SAI_IDA),Normal/Others,Normal/Others,1200000,Recommended,Recommended,2025-09-26T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Construction of Community Hall in S No. 312 at Garimekalapalli of Motaruchinthapalli GP of Ramagiri mandal,Construction of Community Hall in S No. 312 at Garimekalapalli of Motaruchinthapalli GP of Ramagiri mandal,,B K PARTHASARATHI,,HINDUPUR
180801,Andhra Pradesh,Andhra Pradesh,MACHILIPATNAM,MACHILIPATNAM,KRISHNA(DISTRICT COLLECTOR KRISHNA_IDA),KRISHNA(DISTRICT COLLECTOR KRISHNA_IDA),Repair and Renovation,Repair and Renovation,3000000,Recommended,Recommended,2025-03-10T00:00:00.000Z,2025,Lok Sabha,18,0,True,2168199,1,Repairs to SS filters and recoupment of filter media in SS filers 2 numbers of PWS scheme,Repairs to SS filters and recoupment of filter media in SS filers 2 numbers of PWS scheme,,Balashowry Vallabbhaneni,,MACHILIPATNAM
238906,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,250000,Recommended,Recommended,2025-10-23T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,"Providing Shed Near Nuthikona Temple of Ambakapalli Village, Lingala Mandal, YSR District.","Providing Shed Near Nuthikona Temple of Ambakapalli Village, Lingala Mandal, YSR District.",,Y S Avinash Reddy,,KADAPA
157527,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,ANANTAPUR,Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2024-12-09T00:00:00.000Z,2024,Lok Sabha,18,0,True,499613,1,Providing Bus Sheltar at Chennampalli village of  Kambadur Mandal,Providing Bus Sheltar at Chennampalli village of  Kambadur Mandal,,AMBICA G LAKSHMINARAYANA VALMIKI,,ANANTAPUR
238908,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,450000,Recommended,Recommended,2025-10-23T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Formation of Gravel Road from Mangapatanam  Railway Station To Lakshumaiah Thota 100 meters  of Korrapadu Village  Muddanuru Mandal,Formation of Gravel Road from Mangapatanam  Railway Station To Lakshumaiah Thota 100 meters  of Korrapadu Village  Muddanuru Mandal,,Y S Avinash Reddy,,KADAPA
180804,Andhra Pradesh,Andhra Pradesh,MACHILIPATNAM,MACHILIPATNAM,KRISHNA(DISTRICT COLLECTOR KRISHNA_IDA),KRISHNA(DISTRICT COLLECTOR KRISHNA_IDA),Repair and Renovation,Repair and Renovation,900000,Recommended,Recommended,2025-03-10T00:00:00.000Z,2025,Lok Sabha,18,0,True,654660,1,Recoupment of filter media to SS filters 1 number of PWS scheme in Vadlamannadu village of Gudlavalleru Mandal in Krishna District,Recoupment of filter media to SS filters 1 number of PWS scheme in Vadlamannadu village of Gudlavalleru Mandal in Krishna District,,Balashowry Vallabbhaneni,,MACHILIPATNAM
238910,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,350000,Recommended,Recommended,2025-10-23T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,"Construction of Compound Wall for  Burail Ground at Kuppalapalli Village,Cherolopalli GP of Mydukuru Mandal,YSR District","Construction of Compound Wall for  Burail Ground at Kuppalapalli Village,Cherolopalli GP of Mydukuru Mandal,YSR District",,Y S Avinash Reddy,,KADAPA
1360,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA),Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA),Normal/Others,Normal/Others,499451,Recommended,Recommended,2025-06-16T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,"Construction of CC Road from Leburu Ankalamma Temple to Pallipadu Road of Lebur village in Indukurpeta Mandal, SPS Nellore District.","Construction of CC Road from Leburu Ankalamma Temple to Pallipadu Road of Lebur village in Indukurpeta Mandal, SPS Nellore District.",,Maddila Gurumoorthy,,TIRUPATI
239473,Andhra Pradesh,Andhra Pradesh,CHITTOOR,CHITTOOR,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),Normal/Others,Normal/Others,300000,Recommended,Recommended,2025-10-05T00:00:00.000Z,2025,Lok Sabha,18,0,True,226609,1,Construction of CC Road from Sampoornamma House to Chengalaraya Naidu House at Obaiahgaripalli Village of Kalikiri  GP in Penumuru Mandal,Construction of CC Road from Sampoornamma House to Chengalaraya Naidu House at Obaiahgaripalli Village of Kalikiri  GP in Penumuru Mandal,,DAGGUMALLA PRASADA RAO,,CHITTOOR
182047,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,499000,Recommended,Recommended,2025-04-04T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Fromation of Gravel Road from BC Colony Yerragandu Veerareddy fields to  other locations in Thavvaraipalli  of Khajipeta,Fromation of Gravel Road from BC Colony Yerragandu Veerareddy fields to  other locations in Thavvaraipalli  of Khajipeta,,Y S Avinash Reddy,,KADAPA
239476,Andhra Pradesh,Andhra Pradesh,CHITTOOR,CHITTOOR,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),Normal/Others,Normal/Others,3000000,Recommended,Recommended,2025-10-05T00:00:00.000Z,2025,Lok Sabha,18,0,True,731167,1,"Construction of Community Hall at Ragavendra nagar, Nadimpalli Road of Gangavaram Mandal","Construction of Community Hall at Ragavendra nagar, Nadimpalli Road of Gangavaram Mandal",,DAGGUMALLA PRASADA RAO,,CHITTOOR
157627,Andhra Pradesh,Andhra Pradesh,RAJAMPET,RAJAMPET,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Normal/Others,Normal/Others,180000,Recommended,Recommended,2024-12-09T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,"Providing Borewell at Near Panchayath Office, Ananthaiahgaripalli  (V&G.P)","Providing Borewell at Near Panchayath Office, Ananthaiahgaripalli  (V&G.P)",,Midhun Reddy,,RAJAMPET
239595,Andhra Pradesh,Andhra Pradesh,CHITTOOR,CHITTOOR,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2025-10-05T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Construction of Bus Shelter at Morava of Thirumalaiahpalli GP in Vedurukuppam Mandal,Construction of Bus Shelter at Morava of Thirumalaiahpalli GP in Vedurukuppam Mandal,,DAGGUMALLA PRASADA RAO,,CHITTOOR
182159,Andhra Pradesh,Andhra Pradesh,KAKINADA,KAKINADA,Kakinada(DISTRICT COLLECTOR KAKINADA_IDA),Kakinada(DISTRICT COLLECTOR KAKINADA_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2025-03-15T00:00:00.000Z,2025,Lok Sabha,18,0,True,496902,1,Construction of Compound wall to Burial Ground at North and East side,Construction of Compound wall to Burial Ground at North and East side,,TANGELLA UDAY SRINIVAS,,KAKINADA
240007,Andhra Pradesh,Andhra Pradesh,NANDYAL,NANDYAL,Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2025-11-09T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,"Formation of Gravel Road from Alluru to Naramani Kunta Rasta at Alluru Village, Uyyalawada Mandal","Formation of Gravel Road from Alluru to Naramani Kunta Rasta at Alluru Village, Uyyalawada Mandal",,DR BYREDDY SHABARI,,NANDYAL
1982,Andhra Pradesh,Andhra Pradesh,NANDYAL,NANDYAL,KURNOOL(DISTRICT COLLECTOR KURNOOL_IDA),KURNOOL(DISTRICT COLLECTOR KURNOOL_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2026-04-10T00:00:00.000Z,2026,Lok Sabha,18,0,False,0,0,"Providing Safe Drinking Water Facility through Establishment of Mineral Water (RO) Plant with Necessaryl Infrastructure at Mangali Park, Ward No. 30, Kalluru Village, Kalluru Mandal","Providing Safe Drinking Water Facility through Establishment of Mineral Water (RO) Plant with Necessaryl Infrastructure at Mangali Park, Ward No. 30, Kalluru Village, Kalluru Mandal",,DR BYREDDY SHABARI,,NANDYAL
240910,Andhra Pradesh,Andhra Pradesh,NELLORE,NELLORE,Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA),Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA),Normal/Others,Normal/Others,350000,Recommended,Recommended,2025-10-09T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Construction of CC open drainage from Chalamcharla Chenchaiah house to Mastanamma House ramapuram of Veguru GP in Kovur Mandal,Construction of CC open drainage from Chalamcharla Chenchaiah house to Mastanamma House ramapuram of Veguru GP in Kovur Mandal,,PRABHAKAR REDDY VEMIREDDY,,NELLORE
182164,Andhra Pradesh,Andhra Pradesh,KAKINADA,KAKINADA,Kakinada(DISTRICT COLLECTOR KAKINADA_IDA),Kakinada(DISTRICT COLLECTOR KAKINADA_IDA),Normal/Others,Normal/Others,2000000,Recommended,Recommended,2025-03-15T00:00:00.000Z,2025,Lok Sabha,18,0,True,1664113,1,Construction of Community Hall at 28th Ward,Construction of Community Hall at 28th Ward,,TANGELLA UDAY SRINIVAS,,KAKINADA
240915,Andhra Pradesh,Andhra Pradesh,NELLORE,NELLORE,Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA),Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2025-10-09T00:00:00.000Z,2025,Lok Sabha,18,0,True,499736,1,Construction of CC Open drainage from near Padugupadu Mohan house to near Chakirevu gunta in Modegunta Village of Kovur Mandal,Construction of CC Open drainage from near Padugupadu Mohan house to near Chakirevu gunta in Modegunta Village of Kovur Mandal,,PRABHAKAR REDDY VEMIREDDY,,NELLORE
157652,Andhra Pradesh,Andhra Pradesh,RAJAMPET,RAJAMPET,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Normal/Others,Normal/Others,150000,Recommended,Recommended,2024-12-09T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,"Providing 10 HP Motor & Pump set and G.I Pipes at Eguvarajuvaripalli (V), Reddivaripalli (G.P)","Providing 10 HP Motor & Pump set and G.I Pipes at Eguvarajuvaripalli (V), Reddivaripalli (G.P)",,Midhun Reddy,,RAJAMPET
240930,Andhra Pradesh,Andhra Pradesh,NELLORE,NELLORE,Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA),Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2025-10-09T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Construction of Culvert across Ramudupalem Channel Near Venkateswarapalem Village limits of Indukurupet Mandal,Construction of Culvert across Ramudupalem Channel Near Venkateswarapalem Village limits of Indukurupet Mandal,,PRABHAKAR REDDY VEMIREDDY,,NELLORE
182167,Andhra Pradesh,Andhra Pradesh,KAKINADA,KAKINADA,Kakinada(DISTRICT COLLECTOR KAKINADA_IDA),Kakinada(DISTRICT COLLECTOR KAKINADA_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2025-03-15T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Construction of Market shed at 6th ward,Construction of Market shed at 6th ward,,TANGELLA UDAY SRINIVAS,,KAKINADA
240939,Andhra Pradesh,Andhra Pradesh,NELLORE,NELLORE,Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA),Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA),Normal/Others,Normal/Others,1900000,Recommended,Recommended,2025-10-09T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Construction of a community toilets block at Duttalur Centre Bus stand in Duttalur Village and Mandal,Construction of a community toilets block at Duttalur Centre Bus stand in Duttalur Village and Mandal,,PRABHAKAR REDDY VEMIREDDY,,NELLORE
274686,Andaman And Nicobar Islands,Andaman And Nicobar Islands,ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,NORTH AND MIDDLE ANDAMAN(Implementing District Authority(N&MA)),NORTH AND MIDDLE ANDAMAN(Implementing District Authority(N&MA)),Normal/Others,Normal/Others,7041042,Recommended,Recommended,2026-03-17T00:00:00.000Z,2026,Lok Sabha,18,0,True,2482831,1,Construction of open Bailey bridge at Mohanpur Ward No.2 Kishorinagar Diglipur Tehsil,Construction of open Bailey bridge at Mohanpur Ward No.2 Kishorinagar Diglipur Tehsil,,BISHNU PADA RAY,,ANDAMAN AND NICOBAR ISLANDS
182170,Andhra Pradesh,Andhra Pradesh,KAKINADA,KAKINADA,Kakinada(DISTRICT COLLECTOR KAKINADA_IDA),Kakinada(DISTRICT COLLECTOR KAKINADA_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2025-03-15T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Construction of Compound wall to SC Community Hall at 4th Ward,Construction of Compound wall to SC Community Hall at 4th Ward,,TANGELLA UDAY SRINIVAS,,KAKINADA
175556,Andaman And Nicobar Islands,Andaman And Nicobar Islands,ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS(Implementing District Authority(SA)),SOUTH ANDAMANS(Implementing District Authority(SA)),Repair and Renovation,Repair and Renovation,4947034,Recommended,Recommended,2025-02-14T00:00:00.000Z,2025,Lok Sabha,18,0,True,3655060,1,"Repair and renovation of road from CPWD complex, Ranchi Tikrey Dairyfarm to Fisheries Quarter, Port Blair","Repair and renovation of road from CPWD complex, Ranchi Tikrey Dairyfarm to Fisheries Quarter, Port Blair",,BISHNU PADA RAY,,ANDAMAN AND NICOBAR ISLANDS
175561,Andaman And Nicobar Islands,Andaman And Nicobar Islands,ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS(Implementing District Authority(SA)),SOUTH ANDAMANS(Implementing District Authority(SA)),Normal/Others,Normal/Others,1498887,Recommended,Recommended,2025-02-14T00:00:00.000Z,2025,Lok Sabha,18,0,True,1189292,1,"Construction of CC Motorable road between Govt. Primary School and Shri SK Singh house at Garacharma, Ward No.18, Port Blair","Construction of CC Motorable road between Govt. Primary School and Shri SK Singh house at Garacharma, Ward No.18, Port Blair",,BISHNU PADA RAY,,ANDAMAN AND NICOBAR ISLANDS
188528,Andaman And Nicobar Islands,Andaman And Nicobar Islands,ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS(Implementing District Authority(SA)),SOUTH ANDAMANS(Implementing District Authority(SA)),Normal/Others,Normal/Others,1320600,Recommended,Recommended,2025-04-01T00:00:00.000Z,2025,Lok Sabha,18,0,True,803540,1,"Construction of CC drain from CPWD quarters to Fisheries Quarters via Sree Shaktivel Murugan Temple for a length of 350 mtrs at Ranci Tikrey, Dairy Farm, Ward No.9, SVP.","Construction of CC drain from CPWD quarters to Fisheries Quarters via Sree Shaktivel Murugan Temple for a length of 350 mtrs at Ranci Tikrey, Dairy Farm, Ward No.9, SVP.",,BISHNU PADA RAY,,ANDAMAN AND NICOBAR ISLANDS
