workId,state,state_hi,district,district_hi,location,location_hi,category,category_hi,estimated_cost,status,status_hi,recommended_date,recommended_year,house,lsTerm,expected_beneficiaries,hasPayments,totalPaid,paymentCount,work_description,work_description_hi,mp_id,mp_name,mp_house,mp_constituency,standard_cost,work_date,rec_dt,aging_days
152573,Andhra Pradesh,Andhra Pradesh,RAJAMPET,RAJAMPET,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Normal/Others,Normal/Others,250000,Recommended,Recommended,2024-11-14T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,"Providing Borewell, Pipe Line & Motor in Kummarapalli (V), Odiveedu (G.P)","Providing Borewell, Pipe Line & Motor in Kummarapalli (V), Odiveedu (G.P)",,Midhun Reddy,,RAJAMPET,250000,2024-11-14T00:00:00.000Z,2024-11-14 00:00:00+00:00,656
224539,Andaman And Nicobar Islands,Andaman And Nicobar Islands,ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,NICOBARS(DEPUTY COMMISSIONER NICOBAR_IDA),NICOBARS(DEPUTY COMMISSIONER NICOBAR_IDA),Normal/Others,Normal/Others,2000000,Recommended,Recommended,2025-08-03T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Purchase and supply of 01 No. Hearse Van for transportation of deceased bodies in Car Nicobar,Purchase and supply of 01 No. Hearse Van for transportation of deceased bodies in Car Nicobar,,BISHNU PADA RAY,,ANDAMAN AND NICOBAR ISLANDS,2000000,2025-08-03T00:00:00.000Z,2025-08-03 00:00:00+00:00,394
152586,Andhra Pradesh,Andhra Pradesh,RAJAMPET,RAJAMPET,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Normal/Others,Normal/Others,200000,Recommended,Recommended,2024-11-14T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,"Providing Borewell at Venkateswara ST Colony, Tkammapalli (G.P)","Providing Borewell at Venkateswara ST Colony, Tkammapalli (G.P)",,Midhun Reddy,,RAJAMPET,200000,2024-11-14T00:00:00.000Z,2024-11-14 00:00:00+00:00,656
152589,Andhra Pradesh,Andhra Pradesh,RAJAMPET,RAJAMPET,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Normal/Others,Normal/Others,200000,Recommended,Recommended,2024-11-14T00:00:00.000Z,2024,Lok Sabha,18,0,True,184805,1,Construction of Compound wall to Hindu Burail Ground in Pullampeta (V&G.P),Construction of Compound wall to Hindu Burail Ground in Pullampeta (V&G.P),,Midhun Reddy,,RAJAMPET,200000,2024-11-14T00:00:00.000Z,2024-11-14 00:00:00+00:00,656
1294,Andhra Pradesh,Andhra Pradesh,ANAKAPALLE,ANAKAPALLE,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Repair and Renovation,Repair and Renovation,2480752,Recommended,Recommended,2025-05-07T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Urgent repairs to Kamalapuram - Potladurthi road from KM 18-110 - 18-200 near Potladurthi Village of Yerraguntla Mandal in YSR Kadapa District,Urgent repairs to Kamalapuram - Potladurthi road from KM 18-110 - 18-200 near Potladurthi Village of Yerraguntla Mandal in YSR Kadapa District,,C.M.RAMESH,,ANAKAPALLE,2480752,2025-05-07T00:00:00.000Z,2025-05-07 00:00:00+00:00,482
152984,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,300000,Recommended,Recommended,2024-12-14T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,Formation of Road upto Gravel Surface from Vara Lakshmi Fields to N Pedha Obulesu Fields at B Kottalapalli (V &GP) of Kondapuram Mandal,Formation of Road upto Gravel Surface from Vara Lakshmi Fields to N Pedha Obulesu Fields at B Kottalapalli (V &GP) of Kondapuram Mandal,,Y S Avinash Reddy,,KADAPA,300000,2024-12-14T00:00:00.000Z,2024-12-14 00:00:00+00:00,626
155540,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,300000,Recommended,Recommended,2024-12-14T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,"Construction of Bus Shelter at ZPHS  High School at Nallapureddypalli Village,  Erraballi GP of Pulivendula Mandal","Construction of Bus Shelter at ZPHS  High School at Nallapureddypalli Village,  Erraballi GP of Pulivendula Mandal",,Y S Avinash Reddy,,KADAPA,300000,2024-12-14T00:00:00.000Z,2024-12-14 00:00:00+00:00,626
155623,Andhra Pradesh,Andhra Pradesh,RAJAMPET,RAJAMPET,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2024-11-28T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,"Providing Borewell & Pump Set & Pipeline from Othacheruvu to Badiselavanka, Thimmasamudram (G.P)","Providing Borewell & Pump Set & Pipeline from Othacheruvu to Badiselavanka, Thimmasamudram (G.P)",,Midhun Reddy,,RAJAMPET,500000,2024-11-28T00:00:00.000Z,2024-11-28 00:00:00+00:00,642
156397,Andhra Pradesh,Andhra Pradesh,HINDUPUR,HINDUPUR,Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2024-12-02T00:00:00.000Z,2024,Lok Sabha,18,0,True,498353,1,Improvement of electricity distribution infrastructure,Improvement of electricity distribution infrastructure,,B K PARTHASARATHI,,HINDUPUR,500000,2024-12-02T00:00:00.000Z,2024-12-02 00:00:00+00:00,638
1344,Andhra Pradesh,Andhra Pradesh,VIZIANAGARAM,VIZIANAGARAM,Anakapalli(DISTRICT COLLECTOR ANAKAPALLI_IDA),Anakapalli(DISTRICT COLLECTOR ANAKAPALLI_IDA),Normal/Others,Normal/Others,992839,Recommended,Recommended,2025-05-29T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,"Developmental Works of Intrepretation centre at Sri Alluri Seetharamaraju Memorial Park,Krishnadevipeta,Golugonda Mandal of Anakapalli District","Developmental Works of Intrepretation centre at Sri Alluri Seetharamaraju Memorial Park,Krishnadevipeta,Golugonda Mandal of Anakapalli District",,Appalanaidu Kalisetti,,VIZIANAGARAM,992839,2025-05-29T00:00:00.000Z,2025-05-29 00:00:00+00:00,460
157017,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,400000,Recommended,Recommended,2024-12-14T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,Electrification of Colony at Nallapureddypalli Village Errabali GP of Pulivendula Mandal,Electrification of Colony at Nallapureddypalli Village Errabali GP of Pulivendula Mandal,,Y S Avinash Reddy,,KADAPA,400000,2024-12-14T00:00:00.000Z,2024-12-14 00:00:00+00:00,626
157138,Andhra Pradesh,Andhra Pradesh,HINDUPUR,HINDUPUR,Sri Sathya Sai(DISTRICT COLLECTOR SRI SATHYA SAI_IDA),Sri Sathya Sai(DISTRICT COLLECTOR SRI SATHYA SAI_IDA),Normal/Others,Normal/Others,8000000,Recommended,Recommended,2024-12-06T00:00:00.000Z,2024,Lok Sabha,18,0,True,5892449,2,construction of community hall at Survey No. 294-2 of Parigi village,construction of community hall at Survey No. 294-2 of Parigi village,,B K PARTHASARATHI,,HINDUPUR,8000000,2024-12-06T00:00:00.000Z,2024-12-06 00:00:00+00:00,634
175559,Andaman And Nicobar Islands,Andaman And Nicobar Islands,ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS(Implementing District Authority(SA)),SOUTH ANDAMANS(Implementing District Authority(SA)),Normal/Others,Normal/Others,976436,Recommended,Recommended,2025-02-14T00:00:00.000Z,2025,Lok Sabha,18,0,True,730885,1,"Extension of Multipurpse Hall at Nayagaon near Juvenile Home, Port Blair","Extension of Multipurpse Hall at Nayagaon near Juvenile Home, Port Blair",,BISHNU PADA RAY,,ANDAMAN AND NICOBAR ISLANDS,976436,2025-02-14T00:00:00.000Z,2025-02-14 00:00:00+00:00,564
157510,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,ANANTAPUR,Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Normal/Others,Normal/Others,1000000,Recommended,Recommended,2024-12-09T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,Construction of SC Community Hall in Kothapalli village of Kambadur Mandal,Construction of SC Community Hall in Kothapalli village of Kambadur Mandal,,AMBICA G LAKSHMINARAYANA VALMIKI,,ANANTAPUR,1000000,2024-12-09T00:00:00.000Z,2024-12-09 00:00:00+00:00,631
157527,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,ANANTAPUR,Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2024-12-09T00:00:00.000Z,2024,Lok Sabha,18,0,True,499613,1,Providing Bus Sheltar at Chennampalli village of  Kambadur Mandal,Providing Bus Sheltar at Chennampalli village of  Kambadur Mandal,,AMBICA G LAKSHMINARAYANA VALMIKI,,ANANTAPUR,500000,2024-12-09T00:00:00.000Z,2024-12-09 00:00:00+00:00,631
1360,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA),Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA),Normal/Others,Normal/Others,499451,Recommended,Recommended,2025-06-16T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,"Construction of CC Road from Leburu Ankalamma Temple to Pallipadu Road of Lebur village in Indukurpeta Mandal, SPS Nellore District.","Construction of CC Road from Leburu Ankalamma Temple to Pallipadu Road of Lebur village in Indukurpeta Mandal, SPS Nellore District.",,Maddila Gurumoorthy,,TIRUPATI,499451,2025-06-16T00:00:00.000Z,2025-06-16 00:00:00+00:00,442
157627,Andhra Pradesh,Andhra Pradesh,RAJAMPET,RAJAMPET,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Normal/Others,Normal/Others,180000,Recommended,Recommended,2024-12-09T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,"Providing Borewell at Near Panchayath Office, Ananthaiahgaripalli  (V&G.P)","Providing Borewell at Near Panchayath Office, Ananthaiahgaripalli  (V&G.P)",,Midhun Reddy,,RAJAMPET,180000,2024-12-09T00:00:00.000Z,2024-12-09 00:00:00+00:00,631
157652,Andhra Pradesh,Andhra Pradesh,RAJAMPET,RAJAMPET,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Normal/Others,Normal/Others,150000,Recommended,Recommended,2024-12-09T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,"Providing 10 HP Motor & Pump set and G.I Pipes at Eguvarajuvaripalli (V), Reddivaripalli (G.P)","Providing 10 HP Motor & Pump set and G.I Pipes at Eguvarajuvaripalli (V), Reddivaripalli (G.P)",,Midhun Reddy,,RAJAMPET,150000,2024-12-09T00:00:00.000Z,2024-12-09 00:00:00+00:00,631
175556,Andaman And Nicobar Islands,Andaman And Nicobar Islands,ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS(Implementing District Authority(SA)),SOUTH ANDAMANS(Implementing District Authority(SA)),Repair and Renovation,Repair and Renovation,4947034,Recommended,Recommended,2025-02-14T00:00:00.000Z,2025,Lok Sabha,18,0,True,3655060,1,"Repair and renovation of road from CPWD complex, Ranchi Tikrey Dairyfarm to Fisheries Quarter, Port Blair","Repair and renovation of road from CPWD complex, Ranchi Tikrey Dairyfarm to Fisheries Quarter, Port Blair",,BISHNU PADA RAY,,ANDAMAN AND NICOBAR ISLANDS,4947034,2025-02-14T00:00:00.000Z,2025-02-14 00:00:00+00:00,564
175561,Andaman And Nicobar Islands,Andaman And Nicobar Islands,ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS(Implementing District Authority(SA)),SOUTH ANDAMANS(Implementing District Authority(SA)),Normal/Others,Normal/Others,1498887,Recommended,Recommended,2025-02-14T00:00:00.000Z,2025,Lok Sabha,18,0,True,1189292,1,"Construction of CC Motorable road between Govt. Primary School and Shri SK Singh house at Garacharma, Ward No.18, Port Blair","Construction of CC Motorable road between Govt. Primary School and Shri SK Singh house at Garacharma, Ward No.18, Port Blair",,BISHNU PADA RAY,,ANDAMAN AND NICOBAR ISLANDS,1498887,2025-02-14T00:00:00.000Z,2025-02-14 00:00:00+00:00,564
188528,Andaman And Nicobar Islands,Andaman And Nicobar Islands,ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS(Implementing District Authority(SA)),SOUTH ANDAMANS(Implementing District Authority(SA)),Normal/Others,Normal/Others,1320600,Recommended,Recommended,2025-04-01T00:00:00.000Z,2025,Lok Sabha,18,0,True,803540,1,"Construction of CC drain from CPWD quarters to Fisheries Quarters via Sree Shaktivel Murugan Temple for a length of 350 mtrs at Ranci Tikrey, Dairy Farm, Ward No.9, SVP.","Construction of CC drain from CPWD quarters to Fisheries Quarters via Sree Shaktivel Murugan Temple for a length of 350 mtrs at Ranci Tikrey, Dairy Farm, Ward No.9, SVP.",,BISHNU PADA RAY,,ANDAMAN AND NICOBAR ISLANDS,1320600,2025-04-01T00:00:00.000Z,2025-04-01 00:00:00+00:00,518
899,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Normal/Others,Normal/Others,390388,Recommended,Recommended,2024-11-02T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,"Construction of CC Road D. Narayana house to R&B road in Pullareddy Palli H/W (V), Anantha Samudram G.P. in Pullampeta Mandal.","Construction of CC Road D. Narayana house to R&B road in Pullareddy Palli H/W (V), Anantha Samudram G.P. in Pullampeta Mandal.",,Maddila Gurumoorthy,,TIRUPATI,390388,2024-11-02T00:00:00.000Z,2024-11-02 00:00:00+00:00,668
1489,Andhra Pradesh,Andhra Pradesh,ARAKU,ARAKU,"EAST GODAVARI(DISTRICT COLLECTOR, EAST GODAVARI)","EAST GODAVARI(DISTRICT COLLECTOR, EAST GODAVARI)",Normal/Others,Normal/Others,500000,Recommended,Recommended,2025-08-07T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,construction of cc road from n16 road to kallepali venkataraju site of konthamuru,construction of cc road from n16 road to kallepali venkataraju site of konthamuru,,Gumma Thanuja Rani,,ARAKU,500000,2025-08-07T00:00:00.000Z,2025-08-07 00:00:00+00:00,390
141551,Andhra Pradesh,Andhra Pradesh,CHITTOOR,CHITTOOR,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Normal/Others,Normal/Others,490000,Recommended,Recommended,2024-09-18T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,"Construction of WBM Road from Jimkalamitta SC Colony to Snam alloys Pvt. Link road at Jimkalamitta Village, Damalacheruvu GP of Pakala Mandal, Chandragiri Constituency.","Construction of WBM Road from Jimkalamitta SC Colony to Snam alloys Pvt. Link road at Jimkalamitta Village, Damalacheruvu GP of Pakala Mandal, Chandragiri Constituency.",,DAGGUMALLA PRASADA RAO,,CHITTOOR,490000,2024-09-18T00:00:00.000Z,2024-09-18 00:00:00+00:00,713
158437,Andhra Pradesh,Andhra Pradesh,NANDYAL,NANDYAL,Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2024-12-13T00:00:00.000Z,2024,Lok Sabha,18,0,True,499622,1,"Establishment of a mineral water plant in Pedda Gummadapuram Village of Kothapalle Mandal to provide safe and clean drinking water, ensuring improved public health, hygiene, and accessibility to potable water for the residents.","Establishment of a mineral water plant in Pedda Gummadapuram Village of Kothapalle Mandal to provide safe and clean drinking water, ensuring improved public health, hygiene, and accessibility to potable water for the residents.",,DR BYREDDY SHABARI,,NANDYAL,500000,2024-12-13T00:00:00.000Z,2024-12-13 00:00:00+00:00,627
186736,Andhra Pradesh,Andhra Pradesh,BAPATLA,BAPATLA,Bapatla(DISTRICT COLLECTOR BAPATLA_IDA),Bapatla(DISTRICT COLLECTOR BAPATLA_IDA),Normal/Others,Normal/Others,1000000,Recommended,Recommended,2025-03-26T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,"Purchase of IT Systems including hardware and software for education purpose in Bapatla Municipal High School, Bapatla Municipality","Purchase of IT Systems including hardware and software for education purpose in Bapatla Municipal High School, Bapatla Municipality",,Krishna Prasad Tenneti,,BAPATLA,1000000,2025-03-26T00:00:00.000Z,2025-03-26 00:00:00+00:00,524
188548,Andhra Pradesh,Andhra Pradesh,RAJAMPET,RAJAMPET,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),Normal/Others,Normal/Others,200000,Recommended,Recommended,2025-04-01T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,"Borewell at Palyam Near Ayyappa Swamy Temple, Palyam (G.P) Kallur","Borewell at Palyam Near Ayyappa Swamy Temple, Palyam (G.P) Kallur",,Midhun Reddy,,RAJAMPET,200000,2025-04-01T00:00:00.000Z,2025-04-01 00:00:00+00:00,518
158753,Andhra Pradesh,Andhra Pradesh,NANDYAL,NANDYAL,Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2024-12-14T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,"Setting up a mineral water plant in Veerapuram hamlet, Guvvalakuntla village, Kothapalli Mandal, to provide clean drinking water. Activities include installation of purification systems, quality testing, and local employment generation. The project aims to improve public health and ensure sustainable access to safe water","Setting up a mineral water plant in Veerapuram hamlet, Guvvalakuntla village, Kothapalli Mandal, to provide clean drinking water. Activities include installation of purification systems, quality testing, and local employment generation. The project aims to improve public health and ensure sustainable access to safe water",,DR BYREDDY SHABARI,,NANDYAL,500000,2024-12-14T00:00:00.000Z,2024-12-14 00:00:00+00:00,626
188554,Andhra Pradesh,Andhra Pradesh,RAJAMPET,RAJAMPET,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Normal/Others,Normal/Others,200000,Recommended,Recommended,2025-04-01T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Providing Borewell at Nadimbattuvaripalli (V) Ratiguntapalli GP,Providing Borewell at Nadimbattuvaripalli (V) Ratiguntapalli GP,,Midhun Reddy,,RAJAMPET,200000,2025-04-01T00:00:00.000Z,2025-04-01 00:00:00+00:00,518
189406,Andhra Pradesh,Andhra Pradesh,GUNTUR,GUNTUR,GUNTUR(DISTRICT COLLECTOR GUNTUR_IDA),GUNTUR(DISTRICT COLLECTOR GUNTUR_IDA),Normal/Others,Normal/Others,661000,Recommended,Recommended,2025-04-04T00:00:00.000Z,2025,Lok Sabha,18,0,True,661000,1,"Small Animals Anaesthetic Machine with ventilator and with Isoflurane vaporizer for Govt Veterinary Poly Clinic, Guntur","Small Animals Anaesthetic Machine with ventilator and with Isoflurane vaporizer for Govt Veterinary Poly Clinic, Guntur",,Dr Chandra Sekhar Pemmasani,,GUNTUR,661000,2025-04-04T00:00:00.000Z,2025-04-04 00:00:00+00:00,515
160022,Andhra Pradesh,Andhra Pradesh,NANDYAL,NANDYAL,Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2024-12-20T00:00:00.000Z,2024,Lok Sabha,18,0,True,499912,1,New Formation of approach roads with Gravel surface from Nandyal BT Road to Allagadda polimera stone (allagadda rastha)   of Thalamudipi (V&GP) of  Midthur(M) in Nandyal District.,New Formation of approach roads with Gravel surface from Nandyal BT Road to Allagadda polimera stone (allagadda rastha)   of Thalamudipi (V&GP) of  Midthur(M) in Nandyal District.,,DR BYREDDY SHABARI,,NANDYAL,500000,2024-12-20T00:00:00.000Z,2024-12-20 00:00:00+00:00,620
191639,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,300000,Recommended,Recommended,2025-05-27T00:00:00.000Z,2025,Lok Sabha,18,0,True,275219,1,"Providing RO Water Plant Machinary Equipment to Theluru Village, Thoudur Mandal, YSR District","Providing RO Water Plant Machinary Equipment to Theluru Village, Thoudur Mandal, YSR District",,Y S Avinash Reddy,,KADAPA,300000,2025-05-27T00:00:00.000Z,2025-05-27 00:00:00+00:00,462
191641,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,497000,Recommended,Recommended,2025-05-27T00:00:00.000Z,2025,Lok Sabha,18,0,True,496813,1,"Fromation of Gravel Road from Lomada Bharadrampalli Village Road to Kullayappa Fields of  1.5km, Lomada Village, Simhadripuram Mandal, YSR District.","Fromation of Gravel Road from Lomada Bharadrampalli Village Road to Kullayappa Fields of  1.5km, Lomada Village, Simhadripuram Mandal, YSR District.",,Y S Avinash Reddy,,KADAPA,497000,2025-05-27T00:00:00.000Z,2025-05-27 00:00:00+00:00,462
160181,Andhra Pradesh,Andhra Pradesh,NANDYAL,NANDYAL,Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),Normal/Others,Normal/Others,200000,Recommended,Recommended,2024-12-20T00:00:00.000Z,2024,Lok Sabha,18,0,True,159143,1,Construction of Compound wall to Burial Ground  (Bit 2) in Malyala village of Nandikotkur Mandal,Construction of Compound wall to Burial Ground  (Bit 2) in Malyala village of Nandikotkur Mandal,,DR BYREDDY SHABARI,,NANDYAL,200000,2024-12-20T00:00:00.000Z,2024-12-20 00:00:00+00:00,620
191940,Andhra Pradesh,Andhra Pradesh,RAJAMPET,RAJAMPET,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),Normal/Others,Normal/Others,300000,Recommended,Recommended,2025-04-21T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Development works to Bus Shelter in Sodum,Development works to Bus Shelter in Sodum,,Midhun Reddy,,RAJAMPET,300000,2025-04-21T00:00:00.000Z,2025-04-21 00:00:00+00:00,498
1409,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Normal/Others,Normal/Others,450000,Recommended,Recommended,2025-06-28T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Providing Internal CC Road from Kuncham Srinivasulu House to Alakunta Venkata Subbamma House at Vadde Colony of H. Kothapalli GP of Rajampet Mandal.,Providing Internal CC Road from Kuncham Srinivasulu House to Alakunta Venkata Subbamma House at Vadde Colony of H. Kothapalli GP of Rajampet Mandal.,,Maddila Gurumoorthy,,TIRUPATI,450000,2025-06-28T00:00:00.000Z,2025-06-28 00:00:00+00:00,430
